id,government_id,diagnosed_date,age,gender,detected_city,detected_district,detected_state,nationality,current_status,status_change_date,notes
2359,US-844027,11/04/2023,89,F,Jesseborough,Brandonberg,Mississippi,USA,Deceased,30/10/2023,N/A
2360,US-337385,11/07/2023,77,M,South Nicholas,Lake Stephanie,Pennsylvania,USA,Deceased,02/12/2023,N/A
2361,US-870913,26/09/2023,,M,Bowersland,Jenkinsburgh,Nebraska,USA,Hospitalized,03/01/2023,N/A
2362,US-508168,06/10/2023,,M,Port Curtisview,Brittanyshire,Ohio,USA,Deceased,11/06/2023,N/A
2363,US-83300,08/10/2023,27,M,Port Sherriberg,West Brandyberg,Wyoming,USA,Hospitalized,22/01/2023,N/A
2364,US-274954,15/11/2023,28,M,Perezland,Ericastad,North Carolina,USA,Deceased,31/12/2022,N/A
2365,US-448617,31/08/2023,,F,Lambertville,Lake Lindatown,Iowa,USA,Hospitalized,04/05/2023,N/A
2366,US-529855,29/11/2023,,F,Port Kerriport,West Brendahaven,Iowa,USA,Hospitalized,04/04/2023,N/A
2367,US-798106,30/01/2023,21,M,North Antonio,Lake Carly,Vermont,USA,Recovered,10/01/2023,N/A
2368,US-414654,18/06/2023,65,F,New Bobby,Romeroshire,New Jersey,USA,Recovered,06/05/2023,N/A
2369,US-8103,23/08/2023,98,M,North April,Markburgh,Massachusetts,USA,Deceased,10/03/2023,N/A
2370,US-488676,25/06/2023,,M,Victoriaborough,Hendersonmouth,Idaho,USA,Deceased,24/07/2023,N/A
2371,US-629175,06/03/2023,,F,Port Destinytown,Townsendberg,Maine,USA,Recovered,31/10/2023,N/A
2372,US-700482,29/06/2023,,M,Stewartchester,New Sherryport,New Jersey,USA,Deceased,25/04/2023,N/A
2373,US-950863,01/05/2023,40,F,Port Yolandaburgh,West David,North Carolina,USA,Recovered,30/03/2023,N/A
2374,US-450457,17/05/2023,12,M,Sandersburgh,Whiteton,Arizona,USA,Deceased,06/04/2023,N/A
2375,US-820039,18/02/2023,97,F,West Cindy,South Kellyfort,Washington,USA,Deceased,28/01/2023,N/A
2376,US-1882,08/10/2023,35,F,Port Valerieton,Jonesland,Minnesota,USA,Recovered,25/10/2023,N/A
2377,US-93117,15/01/2023,29,M,New Virginia,Katelynview,Idaho,USA,Recovered,15/02/2023,N/A
2378,US-492191,10/06/2023,,F,Lake James,Fergusonfurt,Indiana,USA,Deceased,04/09/2023,N/A
2379,US-590534,07/05/2023,,F,West Kathleenview,Angelaburgh,West Virginia,USA,Deceased,02/06/2023,N/A
2380,US-915595,22/07/2023,,F,Alyssaland,Elizabethberg,Kentucky,USA,Hospitalized,13/07/2023,N/A
2381,US-211624,21/12/2022,97,F,Kingfort,Philipmouth,Connecticut,USA,Deceased,24/05/2023,N/A
2382,US-656239,14/03/2023,71,M,Zacharybury,South Samantha,Georgia,USA,Deceased,04/09/2023,N/A
2383,US-585479,09/05/2023,44,F,East Michael,Brownton,Vermont,USA,Recovered,27/05/2023,N/A
2384,US-162757,29/03/2023,,F,Dawnport,Loweton,Texas,USA,Recovered,24/10/2023,N/A
2385,US-660133,15/08/2023,90,,Hopkinsmouth,Penamouth,Ohio,USA,Recovered,09/03/2023,N/A
2386,US-382323,28/02/2023,,M,West Joseph,Benjaminborough,Vermont,USA,Deceased,30/09/2023,N/A
2387,US-690510,02/07/2023,,F,Lake Brian,Brendachester,California,USA,Hospitalized,19/04/2023,N/A
2388,US-504254,13/08/2023,85,M,West Rickyburgh,North Meghan,South Carolina,USA,Deceased,10/10/2023,N/A
2389,US-701129,07/08/2023,43,F,Estradabury,South Heidibury,Utah,USA,Recovered,21/07/2023,N/A
2390,US-607358,02/04/2023,22,F,New Jennifershire,New Anne,Indiana,USA,Deceased,13/01/2023,N/A
2391,US-39164,31/10/2023,94,M,Floresstad,Williamfurt,Idaho,USA,Recovered,09/02/2023,N/A
2392,US-35235,05/02/2023,53,F,East Gregory,Victorshire,Delaware,USA,Deceased,05/06/2023,N/A
2393,US-343703,19/07/2023,46,M,Port Devinchester,North Davidport,Oklahoma,USA,Recovered,25/10/2023,N/A
2394,US-806057,19/01/2023,,M,Williamsville,South David,Tennessee,USA,Recovered,14/05/2023,N/A
2395,US-126525,11/11/2023,,M,South Raymondtown,East Ethanland,New Hampshire,USA,Hospitalized,12/10/2023,N/A
2396,US-882960,27/01/2023,,M,Carrollshire,Garcialand,Wyoming,USA,Deceased,18/08/2023,N/A
2397,US-809860,03/07/2023,,F,Brendamouth,East Darrell,Minnesota,USA,Recovered,04/12/2023,N/A
2398,US-376636,27/10/2023,4,F,West Lisatown,Holmestown,Kentucky,USA,Hospitalized,25/05/2023,N/A
2399,US-907742,23/03/2023,2,F,Port Robertport,South Kevin,Rhode Island,USA,Hospitalized,16/09/2023,N/A
2400,US-240217,20/04/2023,,M,Jonesland,Martinezview,Alabama,USA,Deceased,11/07/2023,N/A
2401,US-484001,21/11/2023,,M,North David,Thompsontown,Missouri,USA,Hospitalized,28/02/2023,N/A
2402,US-639104,09/11/2023,49,F,Sullivanport,Cameronchester,New Jersey,USA,Recovered,12/03/2023,N/A
2403,US-984950,05/04/2023,81,F,Port Shelia,Williamsburgh,North Carolina,USA,Recovered,07/11/2023,N/A
2404,US-575325,28/07/2023,48,F,Ericfurt,Rodriguezborough,Maryland,USA,Deceased,17/06/2023,N/A
2405,US-196846,19/04/2023,,M,Fernandezchester,West Brandon,Oklahoma,USA,Hospitalized,20/02/2023,N/A
2406,US-864978,06/01/2023,,M,New Timothyhaven,North Pamela,Utah,USA,Recovered,05/05/2023,N/A
2407,US-416896,20/11/2023,25,M,Reynoldston,Lisaview,Ohio,USA,Hospitalized,11/12/2022,N/A
2408,US-368902,01/12/2023,45,M,Lake Katherinechester,New Christopher,Arizona,USA,Recovered,25/03/2023,N/A
2409,US-751141,18/03/2023,4,F,Stricklandbury,Chadchester,Oregon,USA,Hospitalized,08/07/2023,N/A
2410,US-972923,16/06/2023,50,F,Peggyville,Ortizshire,Minnesota,USA,Hospitalized,01/08/2023,N/A
2411,US-257196,05/11/2023,,M,Chandlerchester,Gregoryshire,Minnesota,USA,Deceased,16/02/2023,N/A
2412,US-677362,27/09/2023,17,M,Webstertown,Robinmouth,Idaho,USA,Deceased,09/03/2023,N/A
2413,US-888149,09/02/2023,38,F,Rhondaton,South Karenview,West Virginia,USA,Recovered,04/02/2023,N/A
2414,US-214003,31/08/2023,15,F,Daisyfurt,New Chrisbury,West Virginia,USA,Hospitalized,11/12/2022,N/A
2415,US-719268,18/06/2023,98,F,South Douglas,Lake Regina,Pennsylvania,USA,Hospitalized,14/05/2023,N/A
2416,US-681230,11/11/2023,46,M,West Victorburgh,South Stacy,Minnesota,USA,Deceased,18/11/2023,N/A
2417,US-212927,21/10/2023,,,West Lucas,Bobbychester,Oregon,USA,Hospitalized,29/09/2023,N/A
2418,US-977,18/03/2023,9,,Bellmouth,East Amy,Ohio,USA,Hospitalized,13/08/2023,N/A
2419,US-5226,02/07/2023,85,M,Reyesbury,Smithberg,Florida,USA,Hospitalized,05/02/2023,N/A
2420,US-7339,31/12/2022,77,M,Kevinmouth,North James,Idaho,USA,Recovered,23/01/2023,N/A
2421,US-295506,11/09/2023,61,F,North Morgan,North Andrewshire,New Jersey,USA,Hospitalized,15/06/2023,N/A
2422,US-927052,07/07/2023,26,M,Powellberg,South Brandon,Pennsylvania,USA,Recovered,09/11/2023,N/A
2423,US-803882,01/07/2023,43,,Frazierstad,Lake Ana,Colorado,USA,Deceased,14/06/2023,N/A
2424,US-102911,03/04/2023,53,M,Lake Heidibury,West Suzanne,Oregon,USA,Deceased,12/10/2023,N/A
2425,US-933985,29/07/2023,85,,Jasonmouth,Garymouth,Pennsylvania,USA,Hospitalized,13/04/2023,N/A
2426,US-116635,30/05/2023,,F,Perezland,Matthewhaven,Kansas,USA,Hospitalized,11/05/2023,N/A
2427,US-437714,30/06/2023,,M,Port Nancy,Lake Natalie,South Carolina,USA,Recovered,21/09/2023,N/A
2428,US-267077,07/04/2023,23,F,Lake Tracy,Lake Jonathan,New Hampshire,USA,Recovered,11/06/2023,N/A
2429,US-810772,16/09/2023,,M,West Jose,Teresafurt,Colorado,USA,Deceased,07/03/2023,N/A
2430,US-1491,24/06/2023,62,M,Caitlinborough,Lisamouth,Maine,USA,Deceased,08/06/2023,N/A
2431,US-485330,27/01/2023,,,Farleyside,West Josephberg,Kentucky,USA,Hospitalized,18/12/2022,N/A
2432,US-314899,18/03/2023,15,M,West Jasmineport,Lisaview,Nevada,USA,Hospitalized,23/11/2023,N/A
2433,US-226852,02/12/2023,,M,Ryanstad,Kerrview,Florida,USA,Hospitalized,15/03/2023,N/A
2434,US-891363,22/12/2022,20,M,Joseberg,North Garyshire,New Mexico,USA,Hospitalized,31/07/2023,N/A
2435,US-236296,11/11/2023,43,F,Jaredside,New Jessica,Florida,USA,Deceased,15/02/2023,N/A
2436,US-148475,01/02/2023,82,,Hernandezside,Rebeccaburgh,Montana,USA,Recovered,06/09/2023,N/A
2437,US-345958,28/11/2023,33,M,Lake Kevin,Fergusonfurt,Delaware,USA,Hospitalized,08/10/2023,N/A
2438,US-360002,20/07/2023,22,M,Derricktown,North Alexisshire,Vermont,USA,Deceased,19/06/2023,N/A
2439,US-167883,18/08/2023,64,M,Martinburgh,Pamelaburgh,Colorado,USA,Deceased,29/06/2023,N/A
2440,US-186927,22/07/2023,88,M,East Rickeyport,South Lauren,Hawaii,USA,Hospitalized,12/01/2023,N/A
2441,US-208814,24/08/2023,,F,East Anthony,Weekston,Kansas,USA,Recovered,29/06/2023,N/A
2442,US-985103,15/11/2023,,M,Jamesmouth,New Clairehaven,Florida,USA,Recovered,18/11/2023,N/A
2443,US-963198,04/12/2023,59,F,Smithton,Cameronshire,Tennessee,USA,Deceased,13/01/2023,N/A
2444,US-505569,31/01/2023,14,F,Courtneyville,Shaneport,Massachusetts,USA,Hospitalized,24/01/2023,N/A
2445,US-154603,19/03/2023,,F,Mooreton,Tiffanychester,Arizona,USA,Deceased,01/10/2023,N/A
2446,US-928677,19/07/2023,,,Jasonchester,Kevinhaven,Georgia,USA,Deceased,15/08/2023,N/A
2447,US-961082,26/04/2023,97,F,Lake Jeffrey,South Brandi,Montana,USA,Hospitalized,18/08/2023,N/A
2448,US-743531,21/12/2022,74,M,Mcclainshire,Brookehaven,Alabama,USA,Recovered,06/03/2023,N/A
2449,US-998960,09/08/2023,51,F,Port Connie,North Lisaview,Alaska,USA,Deceased,21/11/2023,N/A
2450,US-471649,20/01/2023,13,,Mcdonaldborough,Bryantland,Maryland,USA,Hospitalized,23/06/2023,N/A
2451,US-188077,22/06/2023,12,F,South Joshuaburgh,West Morganshire,Tennessee,USA,Recovered,05/07/2023,N/A
2452,US-23919,12/10/2023,51,,New Christopher,Willisstad,Missouri,USA,Hospitalized,06/05/2023,N/A
2453,US-995262,09/11/2023,,F,Mercermouth,West Catherineside,Mississippi,USA,Hospitalized,26/04/2023,N/A
2454,US-562850,06/04/2023,11,M,South Adamstad,Joelfort,Washington,USA,Hospitalized,28/05/2023,N/A
2455,US-669406,30/11/2023,90,F,Davishaven,Anthonyborough,Vermont,USA,Hospitalized,26/07/2023,N/A
2456,US-489021,15/11/2023,,F,New Michaelview,New Randyport,Florida,USA,Deceased,16/02/2023,N/A
2457,US-312181,10/12/2022,50,,Colemanborough,Ryanbury,Massachusetts,USA,Recovered,09/09/2023,N/A
2458,US-799458,22/09/2023,54,M,Aprilbury,Grantport,Oklahoma,USA,Recovered,16/05/2023,N/A
2459,US-533098,02/01/2023,,F,Morganland,Lake Jeffreyborough,North Dakota,USA,Recovered,16/02/2023,N/A
2460,US-729747,24/02/2023,,F,South Ashleyside,Clarkville,South Carolina,USA,Hospitalized,31/01/2023,N/A
2461,US-602132,24/07/2023,,M,New Johnhaven,New Meghan,Iowa,USA,Hospitalized,28/03/2023,N/A
2462,US-165324,10/01/2023,35,M,Port Kristenport,Davisborough,Oklahoma,USA,Recovered,20/09/2023,N/A
2463,US-34168,27/03/2023,57,M,Michelleburgh,South Emily,South Carolina,USA,Hospitalized,29/04/2023,N/A
2464,US-736968,27/10/2023,,M,Fordchester,East Alexis,Hawaii,USA,Hospitalized,27/04/2023,N/A
2465,US-676275,29/10/2023,15,F,Hillmouth,North Daniel,Iowa,USA,Deceased,25/08/2023,N/A
2466,US-837127,07/08/2023,,F,South Leslie,Dominguezville,Michigan,USA,Recovered,16/07/2023,N/A
2467,US-739054,20/01/2023,94,F,Jacobstown,Middletonfort,Illinois,USA,Recovered,18/05/2023,N/A
2468,US-962146,04/07/2023,22,F,East Kelsey,Estradaton,South Carolina,USA,Recovered,29/03/2023,N/A
2469,US-721520,10/03/2023,97,F,Lake Shane,Lisaport,North Carolina,USA,Deceased,25/03/2023,N/A
2470,US-685933,17/03/2023,,M,Brookeburgh,Lewishaven,Iowa,USA,Deceased,07/04/2023,N/A
2471,US-568332,24/11/2023,48,M,Port Christopherberg,North John,West Virginia,USA,Hospitalized,06/02/2023,N/A
2472,US-523542,12/12/2022,,F,Adamsfort,East Karen,Maryland,USA,Deceased,25/08/2023,N/A
2473,US-724139,18/07/2023,83,,Stanleyland,New Brandi,Connecticut,USA,Hospitalized,13/05/2023,N/A
2474,US-939710,12/01/2023,83,F,Edwardshire,West Tammy,Maryland,USA,Deceased,02/02/2023,N/A
2475,US-824382,11/01/2023,50,M,Stephaniechester,Evanton,New Jersey,USA,Recovered,22/09/2023,N/A
2476,US-604728,21/09/2023,,F,Elizabethfurt,Lake Stephenchester,Indiana,USA,Hospitalized,26/06/2023,N/A
2477,US-342793,14/09/2023,26,M,Port Michael,Darlenetown,Pennsylvania,USA,Recovered,14/01/2023,N/A
2478,US-651760,14/08/2023,,F,Jeremytown,Lake Charleshaven,Minnesota,USA,Hospitalized,28/01/2023,N/A
2479,US-118110,05/09/2023,63,,Andersontown,South Lisatown,New York,USA,Deceased,04/07/2023,N/A
2480,US-431480,04/08/2023,36,,Bakerburgh,West Jay,Rhode Island,USA,Recovered,12/02/2023,N/A
2481,US-840255,11/05/2023,68,F,Mathewsville,South Haileyburgh,Arkansas,USA,Deceased,10/03/2023,N/A
2482,US-575247,13/08/2023,,F,Carrieburgh,East Markside,North Carolina,USA,Deceased,14/08/2023,N/A
2483,US-897283,13/04/2023,,,New Emmatown,Davidchester,New Mexico,USA,Recovered,05/06/2023,N/A
2484,US-469628,13/05/2023,,F,Lake Christina,Lake Jasonhaven,Pennsylvania,USA,Recovered,26/02/2023,N/A
2485,US-911754,17/09/2023,67,M,Adamborough,South Michele,Idaho,USA,Hospitalized,17/04/2023,N/A
2486,US-868099,02/11/2023,,M,Breannaville,Port Douglas,Alaska,USA,Recovered,17/08/2023,N/A
2487,US-644420,28/12/2022,45,F,Parkerland,Tamaratown,Alaska,USA,Hospitalized,20/03/2023,N/A
2488,US-546218,11/03/2023,14,F,Port Maryshire,Port Andreaside,Alabama,USA,Recovered,22/07/2023,N/A
2489,US-20667,28/11/2023,,M,New Hannah,Rodneymouth,Montana,USA,Hospitalized,13/05/2023,N/A
2490,US-854419,10/09/2023,,M,West Ericfort,Brittanyfurt,Connecticut,USA,Deceased,28/07/2023,N/A
2491,US-641935,07/05/2023,1,M,South Alexisside,Tyronemouth,Rhode Island,USA,Deceased,05/04/2023,N/A
2492,US-714046,12/04/2023,9,,Taylorland,New Patrick,Oklahoma,USA,Recovered,23/12/2022,N/A
2493,US-112993,03/04/2023,55,,Port Patrick,New Matthew,Oregon,USA,Recovered,20/09/2023,N/A
2494,US-155368,11/03/2023,24,F,Sandrafurt,Johnchester,Delaware,USA,Deceased,18/05/2023,N/A
2495,US-357458,11/04/2023,,M,Jacksonfort,Santiagoland,Michigan,USA,Recovered,09/10/2023,N/A
2496,US-626366,25/05/2023,56,M,Cartertown,Alexanderton,Delaware,USA,Hospitalized,19/11/2023,N/A
2497,US-217648,19/06/2023,26,,Jonesview,Tracymouth,Connecticut,USA,Deceased,05/04/2023,N/A
2498,US-623668,14/04/2023,,F,Danaport,West Haileystad,New York,USA,Deceased,29/04/2023,N/A
2499,US-521663,15/06/2023,,M,Hutchinsonview,Reneeton,Colorado,USA,Hospitalized,18/10/2023,N/A
2500,US-403026,26/02/2023,,F,Reynoldsfort,East Nicole,Virginia,USA,Recovered,12/01/2023,N/A
2501,US-588871,27/05/2023,20,M,Hicksville,South Nancy,Arkansas,USA,Deceased,06/01/2023,N/A
2502,US-250036,04/09/2023,21,F,New Garrett,North Robert,Louisiana,USA,Recovered,23/09/2023,N/A
2503,US-785841,24/10/2023,70,F,West Jacqueline,South Randallton,Utah,USA,Hospitalized,11/04/2023,N/A
2504,US-519110,18/08/2023,95,F,West Connietown,North Jessica,Wyoming,USA,Recovered,02/11/2023,N/A
2505,US-309477,04/04/2023,,M,Lake Johnathan,Sandrahaven,Virginia,USA,Hospitalized,28/09/2023,N/A
2506,US-932145,21/05/2023,67,M,New Coreymouth,East Brandi,South Carolina,USA,Recovered,11/10/2023,N/A
2507,US-967912,04/05/2023,,M,Port Kellyfurt,South Miguelshire,Nebraska,USA,Recovered,25/03/2023,N/A
2508,US-714582,03/10/2023,33,M,East Sherry,North Maryborough,Hawaii,USA,Hospitalized,10/01/2023,N/A
2509,US-333185,12/05/2023,54,M,West Danny,West Melindamouth,North Carolina,USA,Deceased,12/09/2023,N/A
2510,US-806022,29/07/2023,62,M,Lake Sethmouth,West Anthony,Kansas,USA,Deceased,11/07/2023,N/A
2511,US-502629,27/04/2023,,F,Karaport,Hensleyton,Ohio,USA,Recovered,02/12/2023,N/A
2512,US-794505,05/01/2023,60,M,Alvarezborough,South Isaac,Mississippi,USA,Hospitalized,26/08/2023,N/A
2513,US-6788,05/08/2023,,F,Loriton,Isaacport,West Virginia,USA,Deceased,01/02/2023,N/A
2514,US-671588,21/04/2023,51,M,Paulbury,New Richardville,West Virginia,USA,Deceased,15/01/2023,N/A
2515,US-87178,02/09/2023,,M,Harrisstad,Adamshire,Missouri,USA,Recovered,19/02/2023,N/A
2516,US-14466,16/06/2023,,M,East Rhonda,Robinsontown,Ohio,USA,Deceased,24/11/2023,N/A
2517,US-661502,03/09/2023,,M,East Marie,New Christopher,Connecticut,USA,Recovered,28/03/2023,N/A
2518,US-998433,18/05/2023,78,F,Gallagherville,Greenhaven,Michigan,USA,Hospitalized,05/12/2023,N/A
2519,US-467154,16/08/2023,96,F,East Ryan,Sullivanmouth,Georgia,USA,Deceased,30/04/2023,N/A
2520,US-452081,14/04/2023,,M,East Tiffany,Davisville,West Virginia,USA,Deceased,17/02/2023,N/A
2521,US-762451,10/12/2022,38,M,Burnsside,Amberton,Oklahoma,USA,Hospitalized,29/01/2023,N/A
2522,US-83000,12/07/2023,62,M,Port Cynthiaview,Kaufmanburgh,Nebraska,USA,Hospitalized,11/08/2023,N/A
2523,US-320422,19/03/2023,64,M,South Anne,Christopherton,Colorado,USA,Hospitalized,22/01/2023,N/A
2524,US-69328,31/08/2023,21,M,Shannonborough,North Cherylview,Utah,USA,Hospitalized,04/08/2023,N/A
2525,US-869827,11/04/2023,98,M,New Eric,North Hectorport,South Carolina,USA,Recovered,19/07/2023,N/A
2526,US-874777,27/08/2023,67,M,West Jeffreyberg,Phillipsstad,New Hampshire,USA,Deceased,23/04/2023,N/A
2527,US-575808,12/02/2023,,F,North Michelle,Howefort,Alaska,USA,Deceased,22/03/2023,N/A
2528,US-278150,06/07/2023,,M,Wilcoxfurt,South Williamport,Nebraska,USA,Recovered,18/01/2023,N/A
2529,US-986157,25/11/2023,3,,Robertmouth,West Lori,Mississippi,USA,Deceased,12/02/2023,N/A
2530,US-676649,30/05/2023,,F,Amberfurt,Deborahland,Kentucky,USA,Deceased,10/04/2023,N/A
2531,US-19704,25/10/2023,,M,North Tamiville,Masonton,Mississippi,USA,Deceased,27/11/2023,N/A
2532,US-657546,17/05/2023,,M,Jesseshire,Carlsonport,Connecticut,USA,Hospitalized,31/07/2023,N/A
2533,US-787837,29/03/2023,45,F,Johnberg,Mendezfort,Colorado,USA,Deceased,11/02/2023,N/A
2534,US-755019,14/03/2023,,,Wilsonburgh,Mannport,Alabama,USA,Deceased,21/07/2023,N/A
2535,US-715180,09/11/2023,52,F,Ericbury,Lisaland,South Dakota,USA,Deceased,19/02/2023,N/A
2536,US-139560,08/04/2023,35,,East Tylertown,Sandraberg,Utah,USA,Deceased,03/09/2023,N/A
2537,US-747310,24/12/2022,,F,Jenniferchester,New Tylerside,Massachusetts,USA,Recovered,14/06/2023,N/A
2538,US-233747,18/01/2023,,F,Port Jameschester,Finleyside,Washington,USA,Deceased,16/02/2023,N/A
2539,US-78190,27/03/2023,63,M,Andersonberg,Crystalstad,North Carolina,USA,Recovered,24/05/2023,N/A
2540,US-569259,14/09/2023,61,M,South Kevinport,Michaelstad,Colorado,USA,Deceased,19/06/2023,N/A
2541,US-871810,02/08/2023,84,F,Taylorburgh,East William,New Jersey,USA,Deceased,17/06/2023,N/A
2542,US-947605,02/11/2023,20,M,Port Billy,Smithburgh,Indiana,USA,Deceased,13/09/2023,N/A
2543,US-874940,23/10/2023,,F,Barnesshire,West Johnnyhaven,Wyoming,USA,Hospitalized,01/04/2023,N/A
2544,US-397804,26/11/2023,,,East Elizabethshire,North Lisahaven,Rhode Island,USA,Deceased,30/06/2023,N/A
2545,US-837136,21/12/2022,40,M,West Matthew,Priceland,South Carolina,USA,Recovered,04/12/2023,N/A
2546,US-372421,16/05/2023,,M,Krausetown,North Tyler,Iowa,USA,Recovered,13/06/2023,N/A
2547,US-822066,04/01/2023,,F,Coleland,Fosterside,Oklahoma,USA,Recovered,16/10/2023,N/A
2548,US-537801,17/01/2023,,M,Elizabethburgh,Sanchezstad,Vermont,USA,Deceased,16/04/2023,N/A
2549,US-796550,21/02/2023,16,M,South Curtis,South Brettmouth,New Hampshire,USA,Hospitalized,04/04/2023,N/A
2550,US-886588,12/04/2023,16,F,New Amber,Martinside,Minnesota,USA,Hospitalized,09/12/2023,N/A
2551,US-677868,19/03/2023,98,F,West Scotthaven,North Crystal,Ohio,USA,Hospitalized,16/03/2023,N/A
2552,US-238114,12/06/2023,,F,West Kristen,New Paulberg,Maryland,USA,Deceased,12/09/2023,N/A
2553,US-808487,14/12/2022,,M,Smithborough,Clarkbury,West Virginia,USA,Recovered,03/04/2023,N/A
2554,US-649907,24/04/2023,,F,Lake Robertberg,Ochoamouth,Missouri,USA,Hospitalized,17/01/2023,N/A
2555,US-879860,14/05/2023,,F,Hannaborough,Jacobstad,Maine,USA,Deceased,03/10/2023,N/A
2556,US-585761,05/06/2023,11,M,North Kristie,South Joshuabury,Virginia,USA,Deceased,31/07/2023,N/A
2557,US-10610,24/08/2023,16,M,South Melissa,Piercefurt,West Virginia,USA,Recovered,23/04/2023,N/A
2558,US-101276,11/06/2023,18,,Brownton,Lyonschester,North Carolina,USA,Hospitalized,28/07/2023,N/A
2559,US-771958,05/02/2023,56,F,West Brendan,Mooremouth,Texas,USA,Recovered,27/05/2023,N/A
2560,US-709005,08/02/2023,66,M,Alyssamouth,North Adam,Kansas,USA,Recovered,03/02/2023,N/A
2561,US-349328,05/04/2023,63,F,West Justinchester,Hoodville,Colorado,USA,Recovered,20/07/2023,N/A
2562,US-440311,26/01/2023,,M,West Leahshire,Cohenside,Georgia,USA,Recovered,24/02/2023,N/A
2563,US-766044,30/06/2023,15,M,Heathershire,Jeffreyborough,Mississippi,USA,Recovered,05/05/2023,N/A
2564,US-46715,12/07/2023,,M,Chelseyland,Caseyburgh,Michigan,USA,Recovered,10/07/2023,N/A
2565,US-814061,24/07/2023,25,M,Matthewbury,Lake Trevorchester,Iowa,USA,Hospitalized,21/01/2023,N/A
2566,US-635593,31/10/2023,31,M,West Melissa,Williamchester,Hawaii,USA,Recovered,09/09/2023,N/A
2567,US-55623,02/11/2023,86,M,Parkburgh,Julieville,Rhode Island,USA,Recovered,03/10/2023,N/A
2568,US-721278,16/11/2023,,,Michaelfurt,West Ginaville,Virginia,USA,Recovered,19/11/2023,N/A
2569,US-282642,23/11/2023,94,M,East Jason,Jaredstad,Louisiana,USA,Hospitalized,03/07/2023,N/A
2570,US-867944,15/12/2022,49,F,Craneton,North Darylstad,Maine,USA,Deceased,03/06/2023,N/A
2571,US-530797,18/08/2023,,M,Lake Wesley,West Jeffrey,Alaska,USA,Deceased,09/01/2023,N/A
2572,US-223548,13/03/2023,51,F,Ballmouth,Cynthiaborough,Alabama,USA,Hospitalized,21/10/2023,N/A
2573,US-641132,25/04/2023,96,F,East Aaronside,West Howardland,Ohio,USA,Hospitalized,19/02/2023,N/A
2574,US-638704,19/11/2023,60,F,Steinchester,Changberg,Pennsylvania,USA,Recovered,15/07/2023,N/A
2575,US-573202,14/11/2023,,F,North Emily,Lake Stephanieside,Virginia,USA,Hospitalized,27/10/2023,N/A
2576,US-368598,02/08/2023,38,M,Lake Cassidy,West Jeffreybury,Indiana,USA,Hospitalized,03/01/2023,N/A
2577,US-906293,08/07/2023,60,,Cindyborough,Johnsonton,Nevada,USA,Recovered,10/10/2023,N/A
2578,US-581803,28/03/2023,89,M,Hamiltonton,Greeneland,Arizona,USA,Recovered,25/01/2023,N/A
2579,US-873637,12/09/2023,70,F,Rossberg,North Jessicafort,North Dakota,USA,Hospitalized,15/02/2023,N/A
2580,US-691470,04/02/2023,44,F,East Teresashire,West Jasmineland,Vermont,USA,Recovered,27/02/2023,N/A
2581,US-463600,03/04/2023,84,M,South Lisatown,Huntbury,Wyoming,USA,Hospitalized,04/06/2023,N/A
2582,US-520708,18/09/2023,77,M,South Jamie,Martinberg,Pennsylvania,USA,Hospitalized,11/08/2023,N/A
2583,US-875580,02/06/2023,17,M,Joneston,East Nathan,Massachusetts,USA,Deceased,18/03/2023,N/A
2584,US-29583,19/02/2023,,M,North Lindsey,Heatherville,Oklahoma,USA,Recovered,31/01/2023,N/A
2585,US-64685,11/02/2023,,F,New Stevenmouth,Thomasfurt,Missouri,USA,Deceased,11/03/2023,N/A
2586,US-414974,16/05/2023,29,,Heathmouth,Derekton,Delaware,USA,Recovered,19/03/2023,N/A
2587,US-498288,11/12/2022,98,M,South Chad,North Karenshire,Kansas,USA,Deceased,30/07/2023,N/A
2588,US-406851,10/03/2023,55,F,Johnsonhaven,Jenniferview,Arkansas,USA,Deceased,22/10/2023,N/A
2589,US-291463,27/09/2023,6,,West Michaelberg,Ramirezshire,Michigan,USA,Hospitalized,13/04/2023,N/A
2590,US-82722,10/09/2023,,M,Dalebury,East Kenneth,Florida,USA,Recovered,09/06/2023,N/A
